"sguid","TableCat","region","hincomex2","agex2","fish_avidity","orig","rake_wt"
"98c7b22dfe0574034c52135a0695269e",2,5,2,3,4,1,0.0913654167441516
"98d1535aedca1c348fb66934f54be7cc",2,2,2,3,1,1,1.46976500652821
"98dc0f535986ec1f580c80bca1662cdd",2,1,3,3,4,1,0.0942070281936451
"98e88183ada919f702b73f7b45c5f329",2,3,1,3,1,1,1.57734618958561
"98ee65201c98d1d746a424f8c86d42d2",2,2,3,3,3,1,0.329196054330579
"98fd5a40646f08af1a528593565457f7",2,2,1,3,4,1,0.09446043615069
"9907c658a7e73016503845f7a3d9d397",2,5,3,3,4,1,0.0914353260278185
"99116440a9b4c809edff8c9de72b3ff3",2,2,1,1,3,1,10.3853528809639
"9911c4e9c36b97c8d06c891c8c8bdea7",2,1,1,3,4,1,0.132738063679135
"9912eb500fac58312fbe74ae21bc2d9d",2,5,2,3,1,1,2.0045834868791
"991310e4f09af38269e17c2ffe8be615",2,2,3,3,4,1,0.0670405814653363
"991634c707036e18b215e2aeeb7904d1",2,3,3,2,4,1,0.178085650297058
"992b9bc19271ef8692e4da886ca198c7",2,4,2,3,1,1,5.06612685171416
"993050139ec918d8fa41d4485fc205d7",2,5,3,3,4,1,0.0914353260278185
"993796574c9a1d94070bb2784dc4aa62",2,2,2,3,2,1,0.568935269536946
"993cefa4c04fb73d4311c866bd0dcb92",2,5,2,2,4,1,0.318888037688518
"99497524b0aab79a8cd2a4da64c2ac85",2,3,2,3,4,1,0.050984757697415
"9950f4891299f02f06dcbda947e02ab7",2,5,3,3,1,1,2.00611731664327
"995197439b12afc7ac4721f7c9faeecc",2,2,3,3,4,1,0.0670405814653363
"9955d043bb32582a8f0bf04eb63e799b",2,6,2,3,1,1,1.91811059449875
"9956c728037958f8a30a8cf7df0e0737",2,4,2,2,4,1,0.805916670968604
"99596d54f6b1872f66c5364247fc633b",2,2,1,3,4,1,0.09446043615069
"996f1295a57e0a6714286b1b8381d699",2,3,3,3,4,1,0.0510237692623547
"998bc5fea36393c27b723456db9f8c94",2,2,3,2,4,1,0.233988310137564
"9992c9ab478722fd72b523c3d904ddad",2,1,3,1,4,1,2.10929715347159
"999676d47d5f34bc320ab426c6e3079c",2,3,2,3,1,1,1.11862022858132
"999955c6690dd01aff665faf10952d3c",2,1,3,3,2,1,0.800093177793393
"99ac3c2e59e79e89479dc6704813f9e0",2,4,3,3,1,1,5.07000325606703
"99b9c4861e83e68db92df6b990e22a31",2,5,3,3,4,1,0.0914353260278185
"99b9fbbf91ffffb243dc116abec9dc63",2,4,3,3,4,1,0.231081899764601
"99c054042077fa4ccec324a2a46ad344",2,2,3,3,4,1,0.0670405814653363
"99c91aaf19294f37c4692015963deb3d",2,4,3,3,4,1,0.231081899764601
"99d00af65078184a386623094546181a",2,6,2,3,4,1,0.0874241332300869
"99dbbb58145c0c3b9306d504d6a25e16",2,2,2,3,2,1,0.568935269536946
"99deb8f123cedab536018c32be9ac190",2,2,3,3,4,1,0.0670405814653363
"9a01587bf8bacc062c573d248f13cf76",2,2,2,1,4,1,1.49989223486888
"9a113e46e58ed7fef8c1c23e28c8bc13",2,5,1,2,4,1,0.449658264977327
"9a11f91cb9fd2c13d13bdf23d89cbc75",2,2,2,3,3,1,0.328944358827933
"9a41d02dd5508bbdb2621ea44aae3c3e",2,5,3,3,4,1,0.0914353260278185
"9a43785a003df1c541a9ab31f336b930",2,2,3,2,4,1,0.233988310137564
"9a56651820700555298b6ba3852c1fdb",2,2,3,3,4,1,0.0670405814653363
"9a58487c8dc037f8177fe9ce65d91032",2,1,3,3,4,1,0.0942070281936451
"9a5ac3d0a619c286e2f5849ea86bc5a7",2,5,2,3,3,1,0.448640719352879
"9a67f5900e7992fea05d46a2859870f1",2,3,2,3,4,1,0.050984757697415
"9a6addd7605fd74a799011ff66b7a517",2,4,3,3,4,1,0.231081899764601
"9a7037f12536d4adaf02788d656b710b",2,2,2,1,3,1,7.36507045206953
"9a71b367256e7cb8cd92d363318dc3c5",2,2,3,3,4,1,0.0670405814653363
"9a846cc64dad46845e07a1d493ad9041",2,1,3,3,3,1,0.462594167498276
"9a89092adae2ebbee1b706e614ff39bd",2,1,3,3,4,1,0.0942070281936451
"9a8f048ed6fcf11c2852fce05e0c3a89",2,2,3,3,4,1,0.0670405814653363
"9a9054e7554b5bab1cee59725833d8b0",2,2,1,3,1,1,2.0724891016621
"9a966adaccaad5c266631f4b971338ba",2,6,3,2,2,1,2.59344573508703
"9aabcfe020a7a9c149d2c031b919e5d4",2,2,1,3,4,1,0.09446043615069
"9ac986de6256edc6428303774a511249",2,2,3,3,4,1,0.0670405814653363
"9acc11055c5520c7d3f81a161ea36f17",2,1,2,2,4,1,0.328554571435536
"9adaf6b1f415324771ebe46aec9ac715",2,6,3,2,1,1,6.69980574567496
"9ae0c6836531e7562cc863d5a6250979",2,2,2,3,4,1,0.066989323825314
"9ae4e40fbcca4e181a5ca95087a7ca77",2,2,1,3,4,1,0.09446043615069
"9ae54331eb0c98302ecef8b2375ca8a9",2,5,3,3,4,1,0.0914353260278185
"9ae6dbef0a205cac00c9d6fee5ba3e50",2,2,1,2,4,1,0.329690425510188
"9aea0345c06224cb5ccbf6592e19549b",2,6,1,2,4,1,0.430261092941426
"9aebed5eb257affb1ca714c00cc30b04",2,5,3,3,1,1,2.00611731664327
"9aefa65c5e458e99503c45460c766500",2,5,3,3,1,1,2.00611731664327
"9afd456fff11b2eeb1f8ad5ca87d91e1",2,1,2,3,4,1,0.0941349997321794
"9b0aad6f593a3333226de411b4c973d0",2,5,2,2,4,1,0.318888037688518
"9b0c979d579e0e914591230f223cafe4",2,2,1,1,1,1,46.4030704137173
"9b1a72eaa84da2d4e076b682e613657a",2,6,1,3,4,1,0.123275191977523
"9b24630b7cb5bf664b39df7be2c62bf3",2,2,1,3,1,1,2.0724891016621
"9b24a1deb99a5c929df675ea98a80c19",2,6,3,3,4,1,0.0874910267960236
"9b29843595869037f11b77efecab05d3",2,1,3,2,2,1,2.79252426713018
"9b314d6f213bbb38eafd6e80dde101c5",2,5,2,1,4,1,2.04567341905797
"9b3721f95e964f53103be93fd24be651",2,2,2,3,2,1,0.568935269536946
"9b37b7437fedee3b89a2d9be1baaccad",2,4,3,2,4,1,0.806533327239328
"9b4aba87d2225be97f1eb3a7134e083b",2,2,3,3,1,1,1.47088961387338
"9b4e29eca89ecc056341c76eb69f16e3",2,3,2,3,4,1,0.050984757697415
"9b52be21f67230baf5b910736b17bfc6",2,2,3,3,4,1,0.0670405814653363
"9b5cc214ce5cb291aa5768ba68aa3dc6",2,4,1,3,3,1,1.59880299144988
"9b6eae3d13be61f5c89c5d5ca1a8bd23",2,5,3,2,3,1,1.56706588133395
"9b764a0bcd77e29f5f0d5988a61200f2",2,6,3,3,4,1,0.0874910267960236
"9b769ffdcaeb74237b83b47b61e3ed13",2,2,3,2,4,1,0.233988310137564
"9b7a3301da0e94e692d1908340084c02",2,3,3,3,3,1,0.250547103725912
"9b7bc5a304747ab4602f28256d5963a0",2,2,3,3,3,1,0.329196054330579
"9b7e7bf59ed6323c73e374ce4b46dc99",2,2,3,3,4,1,0.0670405814653363
"9b8527a169420d29876ff75e24974faa",2,2,1,3,4,1,0.09446043615069
"9b86cf7765f859fd76fd30d7d2949595",2,5,1,3,1,1,2.82662698559016
"9b92b4e1d09a2bd1f218421484d2852d",2,3,3,2,1,1,3.9072503202746
"9b95571827426ec6d491847321c58d46",2,2,3,1,4,1,1.50103989440411
"9bac5c9b56b3c9ca26bbbe1a56ea7262",2,1,1,3,4,1,0.132738063679135
"9bb91fcd4770d86dfaeee7160165a3b5",2,4,2,3,4,1,0.230905220019663
"9bc0d0be54078044318a19161631c2a1",2,2,2,3,4,1,0.066989323825314
"9be1f29d347b285b3d87afc2e045c4bc",2,3,3,2,4,1,0.178085650297058
"9be950f1e43ecc7e9f4d0a024b1b39f0",2,2,2,3,2,1,0.568935269536946
"9c0041a6d1f7cd3630b0497ae2711e81",2,5,2,2,1,1,6.99649514327423
"9c2b4edf8c76c5cabd5017ccca255ea1",2,2,3,3,4,1,0.0670405814653363
"9c2fb2b78b8d3c60726efcee29525093",2,5,3,3,4,1,0.0914353260278185
"9c3ca87223a3d32a6b0be5a2b065d369",2,2,3,3,4,1,0.0670405814653363
"9c3e0bf444e98ff1ffc05e6986719aa7",2,6,2,3,4,1,0.0874241332300869
"9c53715d6fa09087a7e1220fd26d2b26",2,4,3,3,2,1,1.96256112795697
"9c581ae135aad56f8faafe8742bae5b2",2,6,2,3,2,1,0.742486562978234
"9c625c994e42fe046653cc8e4e83bd44",2,5,3,2,1,1,7.00184859079382
"9c6998c50fd390932febd4f98653e57d",2,4,2,3,4,1,0.230905220019663
"9c720bf0c03a66f05ad0d907ad238336",2,2,1,3,4,1,0.09446043615069
"9c7e335f339e42d8e229f8e6f2719275",2,2,2,3,2,1,0.568935269536946
"9c8a33a4286fa6fd0de1d7b2f1e98e58",2,3,3,3,2,1,0.433341020037272
"9c9c552311423e147cfaf5302be1d02b",2,3,2,3,2,1,0.433009697761623
"9ca08c3a7471dc615d030f682811a831",2,2,1,3,3,1,0.46383850186668
"9ca3a3b1e43082919d7a7d4f60aacbe5",2,4,3,3,4,1,0.231081899764601
"9ca414665ec7f8f57f9af177b58c1407",2,5,3,3,4,1,0.0914353260278185
"9cbb009e549a0678dcf9b380027b5cc3",2,6,2,3,1,1,1.91811059449875
"9cd2d515df294a9edfcfdbf66cd4d64b",2,3,3,3,4,1,0.0510237692623547
"9cda2a253964a9307781148598f29cc1",2,1,3,3,1,1,2.06692925829644
"9ce484f311169244f6b23faeb07cbe86",2,6,3,3,4,1,0.0874910267960236
"9ce9c2bd611ecb3a841d655f38fc5af1",2,5,3,3,4,1,0.0914353260278185
"9cf1170dc061d7ed1d63fbab47dbe982",2,2,1,3,4,1,0.09446043615069
"9d028c8dbc74a47acdb42034c6476b49",2,1,2,3,4,1,0.0941349997321794
"9d05d87400480252e99a1535f01e11dd",2,4,1,2,1,1,24.9331299683768
"9d4b201aa5d86a61100aa1f7aff09c3b",2,1,2,3,4,1,0.0941349997321794
"9d58a75ad102d1485615756bb48d98c0",2,2,3,2,4,1,0.233988310137564
"9d6dbeec5d69bc364d5800e7a00e9c7b",2,3,3,2,4,1,0.178085650297058
"9d7d22f95952e5821cf23412b61c6959",2,2,3,2,1,1,5.13377073447793
"9d8a87bbaa6bee99b38e613ac2590c5f",2,6,3,3,4,1,0.0874910267960236
"9d9249c9d2fbd9eec89d3f3e8ed7ca57",2,2,3,2,4,1,0.233988310137564
"9d988e202da154aff7828792b1ee4ff5",2,2,3,3,4,1,0.0670405814653363
"9d98d1eb92a87b30a6637d21e49c6bf4",2,6,3,2,4,1,0.305365452756208
"9da46c3a58d983b2075e9fc9d0487038",2,3,2,3,4,1,0.050984757697415
"9da7f896af7ffbffb410a9a4a4f16137",2,2,2,3,4,1,0.066989323825314
"9dc4b68daa7a491f00c8a972bb1151c0",2,6,3,3,4,1,0.0874910267960236
"9dc58ae2989e0214a705121e118e0aef",2,1,3,3,4,1,0.0942070281936451
"9de7990b911ffeb162b651b42b8da162",2,5,3,3,4,1,0.0914353260278185
"9df5f5aea4d67110a0f2d03f620d8e74",2,3,1,2,4,1,0.250923363603839
"9e033f24b97dc234e1eeb12abfcce3f6",2,1,1,3,1,1,2.91231124438047
"9e1d1eda0ceca2cde2f1a367fa33474d",2,1,3,3,4,1,0.0942070281936451
"9e1d4c84ace3c204365218e52e599ac6",2,5,3,3,4,1,0.0914353260278185
"9e269bc35c16f5ad3a9acec99f20484e",2,1,3,,4,1,0.200950578254182
"9e4857072c9edeb1fb8647876859ba43",2,5,3,3,4,1,0.0914353260278185
"9e5edac4380bb832f1f30e7c50c4919a",2,5,2,3,4,1,0.0913654167441516
"9e62051c7e5a0b1a0bbb664fb45119e4",2,3,3,3,4,1,0.0510237692623547
"9e6ab654b1c68ea8fd07613718ac43a4",2,5,3,3,4,1,0.0914353260278185
"9e74f228157112521e3454b0aa30971c",2,6,3,3,4,1,0.0874910267960236
"9e7e387051b1b72ab8663b90f8464f89",2,5,2,3,1,1,2.0045834868791
"9e82e718a725307214ff39d78436b6e4",2,1,3,2,3,1,1.61456874577351
"9e8e0eba345b6329a1b9cb4d6d135997",2,4,1,2,4,1,1.13640854831317
"9e9db220bcfbdfc97f7de08dc6051a36",2,3,2,3,4,1,0.050984757697415
"9eb36cfcfcf3e3b3b7786f1235d4286a",2,2,2,3,4,1,0.066989323825314
"9ec29aba7f10c3e2a6174c0fdd7ed696",2,5,2,2,4,1,0.318888037688518
"9ec2f269e3cb886123c2ca55708a641b",2,1,3,3,4,1,0.0942070281936451
"9eceef8634d895393daf5e9a5ab0c238",2,5,1,2,1,1,9.86563149201587
"9ee9187238afef00b03f1df20137efce",2,2,2,2,4,1,0.233809408220124
"9ee9a317828a64f7ea49a761401d3068",2,2,1,3,4,1,0.09446043615069
"9ef0b2153868d3163c9faabd98297426",2,1,1,3,1,1,2.91231124438047
"9f0af300af1f62d9877ada63f87b946e",2,6,3,2,4,1,0.305365452756208
"9f0f2aea1dfba2b263d49fea1c00862e",2,2,1,3,4,1,0.09446043615069
"9f1bc283a9a85f7ba4c40ba66c09eab2",2,4,2,3,2,1,1.96106060022257
"9f2a878ab978dfb78c0018e658f788b6",2,2,1,3,4,1,0.09446043615069
"9f2b513e0fba498ad0a0dacd57590e0e",2,1,2,3,4,1,0.0941349997321794
"9f2d0a027e87fca43c57dc74ae539ae1",2,2,2,3,4,1,0.066989323825314
"9f33b79dd8d2806acb52b1542b291557",2,6,3,3,1,1,1.91957825854969
"9f3e0be246d02c1a80ac3bbe95ef3f81",2,2,1,3,4,1,0.09446043615069
"9f43002b922836befaf1a68b194416e2",2,4,3,3,4,1,0.231081899764601
"9f465f00eaa559f6c5eff875652fd130",2,6,2,3,4,1,0.0874241332300869
"9f4ac5b1e28dc9e9b3866cbad62cbe35",2,2,3,3,4,1,0.0670405814653363
"9f650fdfabd6b62213fb0b2526fb97bf",2,4,3,3,4,1,0.231081899764601
"9f68cd8537e54549fa86fe2e7ae4efb2",2,4,3,3,3,1,1.13470450236256
"9f735c8579c3b2d121c10c5f57f77c87",2,4,3,3,2,1,1.96256112795697
"9f8698efaf2d05cc1f8e3ddf5226cca9",2,6,3,3,1,1,1.91957825854969
"9f87d3c793a30a488c39bfd7d1a2c8a1",2,4,3,3,1,1,5.07000325606703
"9f91f101cfb0da86ac46b6872e7fefed",2,4,3,2,1,1,17.6955728657047
"9f9acd819c6621df06f2d7ebd3358ee4",2,3,1,3,3,1,0.353021829121199
"9fa01a7eb118b21f9cc3ea9862af512c",2,4,3,3,3,1,1.13470450236256
"9faab306c87cf9a93f116a6bef88a221",2,4,3,3,4,1,0.231081899764601
"9faec439ebda69e127f88a247a0135ad",2,1,1,3,4,1,0.132738063679135
"9fb5fe8a2e6e4ed88a6efb76e3e9c934",2,3,2,3,4,1,0.050984757697415
"9fdb2a814638cabeab3f05e4b18b2499",2,6,3,3,4,1,0.0874910267960236
"9fdd88af18be378f7e22bbddc6e782ac",2,6,2,3,3,1,0.429287441778771
"9fe4688bf5a407c8842cc89ab2bd25e5",2,2,3,2,4,1,0.233988310137564
"9ff7dc450e3a3fb312bf77a87f33dc15",2,1,1,3,4,1,0.132738063679135
"9ffa7786ec995b05845b06c28fbe4c3c",2,1,3,3,1,1,2.06692925829644
"a004ec89595c1f50b3e4ec2efe5d5fd6",2,3,3,3,3,1,0.250547103725912
"a00db8e23611c80bfeba051c29bfd6fc",2,3,1,3,4,1,0.0718926863882624
"a01309023bcbf91c5df038052686df55",2,5,3,2,4,1,0.31913203848312
"a02d14343440723c84ed5b96060ba12c",2,2,2,3,4,1,0.066989323825314
"a042819a6a04cb867a4ffdaf487b31a7",2,6,3,2,4,1,0.305365452756208
"a044c0464e55ea952983c919f9709445",2,2,3,1,4,1,1.50103989440411
"a0494a38440cb8cdd9f767bf3c604583",2,2,1,2,1,1,7.23350263492528
"a04da0174b1a190b8055d4ea7e3f65f5",2,2,3,2,4,1,0.233988310137564
"a059c6b7c33d8dfa9a33206e39666a92",2,5,2,3,3,1,0.448640719352879
"a061e4b9d3f041a233bbddfd30ab4b2e",2,2,3,3,4,1,0.0670405814653363
"a063a610e6b20a3d13144d3e6f9f03db",2,3,1,3,4,1,0.0718926863882624
"a063ba082c1a1318a8046c0c8fb45643",2,5,2,3,4,1,0.0913654167441516
"a0642f87b23149e2272084686bb601fc",2,2,3,3,1,1,1.47088961387338
"a0697fa822f4b3f78f2a8c6ac09f81c2",2,2,3,2,2,1,1.9872450518198
"a06b025fdcd4d2dfa8f2f55f19c0591c",2,5,3,3,4,1,0.0914353260278185
"a06f32eff117ddabb0b5fc51cb05f003",2,1,3,3,4,1,0.0942070281936451
"a076a79c0ef8a98d1d0bd6f43ab165f3",2,3,2,3,1,1,1.11862022858132
"a07b90d5a1d6073a529ffdf6d6db31b2",2,4,3,3,4,1,0.231081899764601
"a0984d5222ba15bc9e007e6746c4b890",2,5,2,3,4,1,0.0913654167441516
"a0a3d091427ebdac42d96586ac0958e1",2,5,1,2,4,1,0.449658264977327
"a0a88a6bd038c9b82bc59792e29abdc0",2,1,2,2,0,1,
"a0b2249e87eb399f6c269a4a906d3dd9",2,1,3,3,4,1,0.0942070281936451
"a0b36591e9fac06ab98d0cbd941cd6a7",2,5,3,2,4,1,0.31913203848312
"a0c2dfaa04654bd065b49881d72de0dc",2,2,3,3,3,1,0.329196054330579
"a0f909ab89b928a59fcb9d1cce50651a",2,2,1,3,4,1,0.09446043615069
"a10511829884a02a3f27bc0bb153ebec",2,2,3,3,4,1,0.0670405814653363
"a11802f8707feeadc14d53f8b5ecccdf",2,5,3,3,4,1,0.0914353260278185
"a129eb3dbbdf1d20011332fec50ad0e3",2,5,3,3,4,1,0.0914353260278185
"a13659c263fbcf8e17bffd761b4409fc",2,5,2,3,4,1,0.0913654167441516
"a13af354599497f355d57e61991ed523",2,3,2,2,4,1,0.177949490228686
"a13fb4a392265b47743f6127f9edef9c",2,2,3,3,2,1,0.56937059680369
"a14199e46b8c929277695c51a43a4cf3",2,2,3,3,4,1,0.0670405814653363
"a142a0a4f3e62e94a7f1036b0b2c3d24",2,4,2,3,4,1,0.230905220019663
"a15608ebe4ab56500e1ad56077c452dd",2,5,1,3,3,1,0.632620178933916
"a15d0a7294c70b2eea0b1825e79f0737",2,5,3,2,4,1,0.31913203848312
"a162c357cfb5bab464733d099f19bd4d",2,5,3,3,4,1,0.0914353260278185
"a170f1fff5596e88d7e18f586266be64",2,2,3,3,4,1,0.0670405814653363
"a1714f3c06eaa3935164293b772f22b7",2,1,2,3,3,1,0.462240478959249
"a178394c6a56abfaed2313fe075a5d2a",2,3,3,3,1,1,1.11947615352165
"a187592db1e0ce4ccdd9fbd73e01cc97",2,2,2,3,4,1,0.066989323825314
"a19b356b50a7d4bd3b5dc901cad8d906",2,2,3,3,4,1,0.0670405814653363
"a19bc7798421b3c6d6d68eb866f68945",2,1,3,3,4,1,0.0942070281936451
"a1a55d09e21b8f79f7031f1ed8bdf433",2,3,2,1,4,1,1.14154969479072
"a1aa097d7eea8a781a620da4a015656f",2,2,2,1,4,1,1.49989223486888
"a1ad236a1ec9a5ff8a9c957fa6573f91",2,2,3,3,3,1,0.329196054330579
"a1af00bf7f9ccbdb3e7ebb24109308dc",2,2,3,2,4,1,0.233988310137564
"a1cf03c48c9c1470650250a1e566c2f7",2,5,3,3,4,1,0.0914353260278185
"a1d302dd364bd67e8c746a17610ce70e",2,6,2,3,2,1,0.742486562978234
"a1d499ab7630fed2e4e88d200e7990b9",2,6,3,2,2,1,2.59344573508703
"a1ee45a7cfc15b86b2f5fc1563e3acd6",2,2,2,3,4,1,0.066989323825314
"a1f75727ee2a1d6ec5d7f3d9e3d49142",2,2,3,3,1,1,1.47088961387338
"a20d006aa1565ed29b16b445cbcf83df",2,2,3,2,4,1,0.233988310137564
"a20df815ee3243e497ba974bc7842015",2,5,1,2,4,1,0.449658264977327
"a20e0d4f8fcb622e306e13ea33d404a6",2,1,2,3,4,1,0.0941349997321794
"a214d8840b7ae3ad26ca89f8fe025933",2,5,2,3,4,1,0.0913654167441516
"a217f636f2120cb7fda072c78ec3d266",2,5,2,2,4,1,0.318888037688518
"a2198995dd49098474a546ab5b65782c",2,5,3,3,3,1,0.448984001881777
"a225fda4e9b0a611ee4cbb63c718e1ce",2,2,2,3,4,1,0.066989323825314
"a22d5ba82f5f3fae4868001eb5ae0ca7",2,1,3,2,4,1,0.328805968687943
"a22ede6067d0fc0a702c2f33b814dc56",2,2,3,3,4,1,0.0670405814653363
"a23b4b551bc1d6deeb16b081dadc0bb3",2,3,2,3,3,1,0.250355541347264
"a250aa5aba6d27eaab2fdfa343f01bac",2,1,3,3,2,1,0.800093177793393
"a260a3bf6730d4c6121e0a5f23e8cd89",2,3,3,2,4,1,0.178085650297058
"a2645006290f936d75f2166d9f98231a",2,6,1,3,3,1,0.605330471616332
"a26a78d1709df2c672f43fc9374c257b",2,3,2,3,1,1,1.11862022858132
"a27ac341ad4e23d365c89a499f1f0d74",2,2,3,3,4,1,0.0670405814653363
"a2833e97ef89053ad85450744c5e3a98",2,2,3,1,4,1,1.50103989440411
"a28667b1f6b4d8c1807c86ee20c8f854",2,4,3,3,4,1,0.231081899764601
"a28c68950ae65a3ef9e1666763e977bb",2,5,1,3,4,1,0.128832724707707
"a2a26c54f122b3fdc4e0992ebc1b8399",2,2,1,3,4,1,0.09446043615069
"a2a2c79ff85cc57f29201373da9d30ed",2,6,3,2,3,1,1.49946644225023
"a2a6ea34fdcb79eba764b75b1eb9c2c2",2,4,3,2,4,1,0.806533327239328
"a2b536280d651d4c76e92b0e3f8a6f4b",2,3,2,3,1,1,1.11862022858132
"a2b80a971e9a7b57431aff0c5aebc4e4",2,1,2,2,4,1,0.328554571435536
"a2ba8939e97ad2682b4eea0e557e04dc",2,2,2,3,4,1,0.066989323825314
"a2bf3bf2872805a6830dd0b6c1748d23",2,2,3,2,1,1,5.13377073447793
"a2c1696bc1ac5f6d1ad7d190fc5411be",2,6,3,3,4,1,0.0874910267960236
"a2cd193638eb78e0f6dfaab2ae3dbdaf",2,5,2,3,4,1,0.0913654167441516
"a2da793978a68e78baef1255823fce3b",2,4,1,3,4,1,0.32559528215877
"a2dfca06d78f5e8350ec77435c2759ae",2,6,3,3,2,1,0.743054684983253
"a2edb775a3af5092fe8e5314ebda2187",2,3,2,2,4,1,0.177949490228686
"a2edde4cf7ccb84b39505fc98b19fb9c",2,5,1,3,3,1,0.632620178933916
"a2fec76ed0a1490030d657591739fd65",2,5,1,3,1,1,2.82662698559016
"a30d746b36701107d9d40b73dd90256b",2,5,2,3,3,1,0.448640719352879
"a33e74021a81e516746c5dc43e85bc82",2,2,1,3,3,1,0.46383850186668
"a33f9fa6e0eadf6ec30a0f84bac6621b",2,2,2,3,4,1,0.066989323825314
"a3440d04a760dc9f8abbc39d2c8e7f19",2,5,2,3,4,1,0.0913654167441516
"a3450730ffe89ad13f2faa7ac07dfd5c",2,5,1,3,4,1,0.128832724707707
"a3453683e522f8295d0ac02ddf97ede5",2,1,3,3,4,1,0.0942070281936451
"a34bc73a4c6f63a5272bf37e6870ded9",2,1,3,3,4,1,0.0942070281936451
"a34d9385e0f801a3da345940f56548de",2,2,1,3,3,1,0.46383850186668
"a34ec51b17f8185178e35b13fc9cce98",2,1,3,3,4,1,0.0942070281936451
"a35bdced3bb8a444a2a451425ad96120",2,5,1,2,4,1,0.449658264977327
"a35cf41c955bae1538dcefffb64f9e18",2,1,3,3,4,1,0.0942070281936451
"a3671074cbe2e0cc9b9a13a600bebdfd",2,2,3,3,4,1,0.0670405814653363
"a3821d40540c3a593d1db335bb8e3adc",2,5,3,3,4,1,0.0914353260278185
"a38675c1bca27c98ae0284d8df6874e0",2,1,3,3,2,1,0.800093177793393
"a38aa0373d885bb244704d8804a63d0a",2,6,2,3,4,1,0.0874241332300869
"a3a13eb00dd94f669bf5377697cd416d",2,2,2,3,4,1,0.066989323825314
"a3a6ff849e7f6f5b6133be81b1caff8b",2,1,2,3,4,1,0.0941349997321794
"a3c0f27bec2f8271c5907aaaa21b599e",2,5,3,3,4,1,0.0914353260278185
"a3c553c9481cc65872facec6cfb2e159",2,2,1,2,4,1,0.329690425510188
"a3cba04a9d28739506d86340c33a14c2",2,5,2,3,4,1,0.0913654167441516
"a3dc85c203a10b7e45f36d6a1d81b7da",2,2,2,3,4,1,0.066989323825314
"a3e77a3e7c0a1e170e6d227bbe80e4f4",2,1,3,3,4,1,0.0942070281936451
"a3eba14833e72ef15c441540b6da9aab",2,2,2,2,3,1,1.14809765919512
"a40fc816002b0601cb15559e817abffd",2,5,3,2,1,1,7.00184859079382
"a41cffcbdd6c7baada694efa58607a9c",2,5,2,2,1,1,6.99649514327423
"a41dbb0439fc30adc78edcd8670d6f55",2,6,2,3,3,1,0.429287441778771
"a434b70dadcb100859e6a3dad26da130",2,2,3,3,1,1,1.47088961387338
"a439c576becc46f776bc571de8d09aa0",2,2,3,3,4,1,0.0670405814653363
"a43a44bb7804cbb56374adb42024977c",2,5,1,3,4,1,0.128832724707707
"a450c3e04349e37f817496c227ca1375",2,1,3,2,4,1,0.328805968687943
"a458982c7cd926e91bba1298291aae46",2,2,2,3,1,1,1.46976500652821
"a4648e806bb37ab9e2b148a95bc4bc56",2,5,2,3,4,1,0.0913654167441516
"a4667b567815a88b68788a43dc028106",2,2,2,3,4,1,0.066989323825314
"a47f84de93eac661a970cff96ba8abb2",2,2,2,3,4,1,0.066989323825314
"a4826a1936d48333e9cbdf97dab16161",2,6,3,3,4,1,0.0874910267960236
"a4828adf184faf7c61bcfb94afe611c2",2,2,3,3,4,1,0.0670405814653363
"a484fec6b717a66ddfc272bfb7edfebc",2,5,2,3,4,1,0.0913654167441516
"a4a3be2d6f0dac6496277db13d5540d0",2,1,1,3,2,1,1.12733435306842
"a4a66ca9ec3042ea5b17d155ecf5bd49",2,4,3,3,4,1,0.231081899764601
"a4ac22eda8700b685a61998c545135f2",2,5,3,3,4,1,0.0914353260278185
"a4acff987caff6d9636adb9872283e7d",2,2,3,2,2,1,1.9872450518198
"a4b2916c087e6092c5ea21c789382054",2,5,3,2,4,1,0.31913203848312
"a4cb7bbd1cda661087b721600b381877",2,5,1,3,4,1,0.128832724707707
"a4cd2ff66bb968751ee6946c7a4ef16b",2,2,1,3,3,1,0.46383850186668
"a4e3db748fa2869fa6e3a92d4b96d2ca",2,5,2,3,4,1,0.0913654167441516
"a4e599077a2b208d6d2afb3ebd63b9ac",2,5,2,3,4,1,0.0913654167441516
"a4e8a3ed24caaf3df7bdaaad8660a83f",2,1,3,3,4,1,0.0942070281936451
"a4f2d80af2cec511d668456ef975b73a",2,6,2,3,4,1,0.0874241332300869
"a4f968c3ad6b0c0003da3767c6abd15f",2,5,3,3,4,1,0.0914353260278185
"a5012cb768393970194a416ef817a157",2,4,1,3,4,1,0.32559528215877
"a5059f2ae90dc25a0eb331ff0000745b",2,5,1,3,4,1,0.128832724707707
"a50a513f9423e81fee191e2142aabb59",2,2,1,3,4,1,0.09446043615069
"a5161e4b54cbbc07425231f3210e866e",2,1,2,3,4,1,0.0941349997321794
"a519fbe96ebc07d74ea880d2063c99bc",2,2,3,3,4,1,0.0670405814653363
"a52aadd803b030b2cf1b56a2b95fc810",2,5,3,3,4,1,0.0914353260278185
"a52de38c35dd731e06c662bcdcb5d55b",2,2,3,3,4,1,0.0670405814653363
"a52e4506414a3846b22bb7099a6aecd5",2,6,2,3,3,1,0.429287441778771
"a5495b5b07be8bdae0e179531d26bdfb",2,3,3,3,2,1,0.433341020037272
